Node,OccCentrality,Deg_L0,Rel_L0,ExRel_L0,Deg_L1,Rel_L1,ExRel_L1,Deg_L2,Rel_L2,ExRel_L2,Deg_L3,Rel_L3,ExRel_L3,Deg_L4,Rel_L4,ExRel_L4,Deg_L5,Rel_L5,ExRel_L5,Deg_L6,Rel_L6,ExRel_L6,Deg_L7,Rel_L7,ExRel_L7,Deg_L8,Rel_L8,ExRel_L8,Deg_L9,Rel_L9,ExRel_L9,Deg_L10,Rel_L10,ExRel_L10,Deg_L11,Rel_L11,ExRel_L11,Deg_L12,Rel_L12,ExRel_L12,Deg_L13,Rel_L13,ExRel_L13,Deg_L14,Rel_L14,ExRel_L14,Deg_L15,Rel_L15,ExRel_L15,Deg_L16,Rel_L16,ExRel_L16,Deg_L17,Rel_L17,ExRel_L17,Deg_L18,Rel_L18,ExRel_L18,Deg_L19,Rel_L19,ExRel_L19,Deg_L20,Rel_L20,ExRel_L20,Deg_L21,Rel_L21,ExRel_L21,Deg_L22,Rel_L22,ExRel_L22,Deg_L23,Rel_L23,ExRel_L23,Deg_L24,Rel_L24,ExRel_L24,Deg_L25,Rel_L25,ExRel_L25,Deg_L26,Rel_L26,ExRel_L26,Deg_L27,Rel_L27,ExRel_L27,Deg_L28,Rel_L28,ExRel_L28,Deg_L29,Rel_L29,ExRel_L29,Deg_L30,Rel_L30,ExRel_L30,Deg_L31,Rel_L31,ExRel_L31,Deg_L32,Rel_L32,ExRel_L32,Deg_L33,Rel_L33,ExRel_L33,Deg_L34,Rel_L34,ExRel_L34,Deg_L35,Rel_L35,ExRel_L35,Deg_L36,Rel_L36,ExRel_L36,Deg_L37,Rel_L37,ExRel_L37,Deg_L38,Rel_L38,ExRel_L38,Deg_L39,Rel_L39,ExRel_L39,Deg_L40,Rel_L40,ExRel_L40,Deg_L41,Rel_L41,ExRel_L41,Deg_L42,Rel_L42,ExRel_L42
78,0.003525,0,0.000000,0.000000,1,0.040000,0.040000,0,0.000000,0.000000,1,0.040000,0.040000,2,0.080000,0.000000,0,0.000000,0.000000,3,0.120000,0.080000,2,0.080000,0.000000,0,0.000000,0.000000,5,0.200000,0.080000,4,0.160000,0.000000,1,0.040000,0.000000,6,0.240000,0.120000,0,0.000000,0.000000,4,0.160000,0.080000,0,0.000000,0.000000,1,0.040000,0.000000,0,0.000000,0.000000,2,0.080000,0.000000,0,0.000000,0.000000,4,0.160000,0.080000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.040000,0.000000,0,0.000000,0.000000,3,0.120000,0.000000,1,0.040000,0.000000,0,0.000000,0.000000,4,0.160000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.080000,0.040000,0,0.000000,0.000000,1,0.040000,0.000000,0,0.000000,0.000000,1,0.040000,0.040000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
79,0.002250,0,0.000000,0.000000,2,0.181818,0.090909,2,0.181818,0.090909,1,0.090909,0.000000,1,0.090909,0.090909,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.181818,0.090909,1,0.090909,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.090909,0.090909,1,0.090909,0.090909,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.090909,0.000000,0,0.000000,0.000000,1,0.090909,0.000000,0,0.000000,0.000000,1,0.090909,0.090909,0,0.000000,0.000000,1,0.090909,0.090909,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
80,0.002155,0,0.000000,0.000000,1,0.142857,0.142857,1,0.142857,0.000000,1,0.142857,0.000000,2,0.285714,0.142857,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.285714,0.000000,1,0.142857,0.000000,0,0.000000,0.000000,1,0.142857,0.000000,0,0.000000,0.000000,2,0.285714,0.000000,1,0.142857,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.285714,0.000000,0,0.000000,0.000000,1,0.142857,0.000000,1,0.142857,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.142857,0.000000,0,0.000000,0.000000,1,0.142857,0.000000,1,0.142857,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.142857,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.142857,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.142857,0.142857,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
81,0.003205,1,0.066667,0.000000,1,0.066667,0.000000,2,0.133333,0.000000,3,0.200000,0.000000,2,0.133333,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,3,0.200000,0.133333,0,0.000000,0.000000,3,0.200000,0.000000,3,0.200000,0.000000,1,0.066667,0.000000,2,0.133333,0.066667,0,0.000000,0.000000,1,0.066667,0.066667,0,0.000000,0.000000,0,0.000000,0.000000,2,0.133333,0.000000,2,0.133333,0.000000,0,0.000000,0.000000,3,0.200000,0.000000,1,0.066667,0.000000,3,0.200000,0.000000,0,0.000000,0.000000,1,0.066667,0.000000,0,0.000000,0.000000,2,0.133333,0.000000,1,0.066667,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.066667,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.066667,0.066667,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.066667,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
82,0.004550,1,0.037037,0.000000,1,0.037037,0.000000,1,0.037037,0.037037,1,0.037037,0.037037,3,0.111111,0.037037,2,0.074074,0.000000,1,0.037037,0.037037,3,0.111111,0.000000,0,0.000000,0.000000,5,0.185185,0.000000,1,0.037037,0.000000,2,0.074074,0.000000,5,0.185185,0.037037,0,0.000000,0.000000,1,0.037037,0.037037,2,0.074074,0.000000,2,0.074074,0.037037,1,0.037037,0.000000,2,0.074074,0.000000,0,0.000000,0.000000,4,0.148148,0.037037,2,0.074074,0.000000,2,0.074074,0.000000,1,0.037037,0.000000,2,0.074074,0.000000,0,0.000000,0.000000,1,0.037037,0.037037,0,0.000000,0.000000,4,0.148148,0.037037,3,0.111111,0.000000,0,0.000000,0.000000,2,0.074074,0.037037,1,0.037037,0.000000,0,0.000000,0.000000,3,0.111111,0.037037,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.037037,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
83,0.004075,1,0.045455,0.000000,1,0.045455,0.000000,3,0.136364,0.045455,2,0.090909,0.000000,3,0.136364,0.045455,0,0.000000,0.000000,0,0.000000,0.000000,2,0.090909,0.000000,0,0.000000,0.000000,2,0.090909,0.000000,2,0.090909,0.000000,1,0.045455,0.000000,4,0.181818,0.090909,1,0.045455,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.045455,0.045455,0,0.000000,0.000000,2,0.090909,0.090909,1,0.045455,0.000000,4,0.181818,0.045455,1,0.045455,0.000000,2,0.090909,0.000000,1,0.045455,0.045455,2,0.090909,0.000000,0,0.000000,0.000000,1,0.045455,0.000000,1,0.045455,0.000000,1,0.045455,0.045455,1,0.045455,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.045455,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
84,0.008550,1,0.022727,0.022727,4,0.090909,0.045455,3,0.068182,0.022727,10,0.227273,0.113636,3,0.068182,0.000000,1,0.022727,0.000000,0,0.000000,0.000000,3,0.068182,0.000000,2,0.045455,0.022727,4,0.090909,0.022727,0,0.000000,0.000000,5,0.113636,0.000000,7,0.159091,0.022727,1,0.022727,0.000000,6,0.136364,0.022727,2,0.045455,0.022727,3,0.068182,0.022727,2,0.045455,0.000000,2,0.045455,0.000000,1,0.022727,0.000000,6,0.136364,0.022727,2,0.045455,0.000000,14,0.318182,0.068182,3,0.068182,0.000000,3,0.068182,0.000000,1,0.022727,0.000000,4,0.090909,0.022727,0,0.000000,0.000000,2,0.045455,0.045455,0,0.000000,0.000000,0,0.000000,0.000000,2,0.045455,0.000000,0,0.000000,0.000000,3,0.068182,0.000000,2,0.045455,0.000000,1,0.022727,0.000000,1,0.022727,0.000000,0,0.000000,0.000000,1,0.022727,0.022727,1,0.022727,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
85,0.004545,0,0.000000,0.000000,1,0.035714,0.035714,1,0.035714,0.035714,0,0.000000,0.000000,2,0.071429,0.035714,2,0.071429,0.000000,2,0.071429,0.035714,2,0.071429,0.000000,0,0.000000,0.000000,4,0.142857,0.107143,1,0.035714,0.000000,2,0.071429,0.000000,1,0.035714,0.000000,3,0.107143,0.035714,1,0.035714,0.000000,0,0.000000,0.000000,5,0.178571,0.142857,2,0.071429,0.000000,1,0.035714,0.000000,1,0.035714,0.000000,1,0.035714,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.071429,0.035714,0,0.000000,0.000000,2,0.071429,0.035714,0,0.000000,0.000000,4,0.142857,0.035714,4,0.142857,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.071429,0.071429,0,0.000000,0.000000,1,0.035714,0.035714,0,0.000000,0.000000,1,0.035714,0.035714,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
86,0.002350,1,0.066667,0.066667,2,0.133333,0.133333,1,0.066667,0.000000,1,0.066667,0.000000,1,0.066667,0.000000,0,0.000000,0.000000,1,0.066667,0.066667,0,0.000000,0.000000,1,0.066667,0.000000,4,0.266667,0.133333,0,0.000000,0.000000,0,0.000000,0.000000,3,0.200000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.133333,0.066667,0,0.000000,0.000000,1,0.066667,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.133333,0.000000,2,0.133333,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.066667,0.000000,0,0.000000,0.000000,1,0.066667,0.066667,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
87,0.006170,1,0.027027,0.027027,1,0.027027,0.000000,1,0.027027,0.027027,8,0.216216,0.108108,1,0.027027,0.000000,0,0.000000,0.000000,1,0.027027,0.027027,3,0.081081,0.054054,0,0.000000,0.000000,4,0.108108,0.027027,1,0.027027,0.000000,10,0.270270,0.000000,7,0.189189,0.027027,4,0.108108,0.000000,10,0.270270,0.027027,1,0.027027,0.000000,2,0.054054,0.027027,1,0.027027,0.000000,1,0.027027,0.000000,0,0.000000,0.000000,3,0.081081,0.000000,0,0.000000,0.000000,7,0.189189,0.027027,0,0.000000,0.000000,1,0.027027,0.000000,0,0.000000,0.000000,3,0.081081,0.000000,3,0.081081,0.000000,0,0.000000,0.000000,3,0.081081,0.027027,1,0.027027,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.027027,0.000000,0,0.000000,0.000000,1,0.027027,0.027027,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
88,0.006845,0,0.000000,0.000000,1,0.027778,0.027778,0,0.000000,0.000000,1,0.027778,0.000000,5,0.138889,0.000000,4,0.111111,0.000000,1,0.027778,0.000000,3,0.083333,0.027778,2,0.055556,0.000000,3,0.083333,0.000000,0,0.000000,0.000000,4,0.111111,0.000000,6,0.166667,0.027778,1,0.027778,0.000000,4,0.111111,0.027778,3,0.083333,0.000000,0,0.000000,0.000000,1,0.027778,0.000000,2,0.055556,0.027778,0,0.000000,0.000000,3,0.083333,0.027778,3,0.083333,0.000000,3,0.083333,0.000000,3,0.083333,0.000000,8,0.222222,0.138889,0,0.000000,0.000000,10,0.277778,0.083333,0,0.000000,0.000000,0,0.000000,0.000000,2,0.055556,0.000000,0,0.000000,0.000000,2,0.055556,0.027778,0,0.000000,0.000000,1,0.027778,0.000000,0,0.000000,0.000000,1,0.027778,0.027778,1,0.027778,0.000000,0,0.000000,0.000000,1,0.027778,0.027778,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
89,0.009285,1,0.020833,0.000000,1,0.020833,0.000000,1,0.020833,0.000000,1,0.020833,0.000000,4,0.083333,0.000000,5,0.104167,0.000000,1,0.020833,0.020833,2,0.041667,0.000000,1,0.020833,0.020833,17,0.354167,0.041667,14,0.291667,0.020833,8,0.166667,0.000000,10,0.208333,0.083333,0,0.000000,0.000000,4,0.083333,0.000000,10,0.208333,0.062500,5,0.104167,0.000000,0,0.000000,0.000000,1,0.020833,0.000000,0,0.000000,0.000000,7,0.145833,0.041667,2,0.041667,0.000000,4,0.083333,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,8,0.166667,0.000000,5,0.104167,0.000000,2,0.041667,0.000000,3,0.062500,0.000000,1,0.020833,0.020833,2,0.041667,0.000000,3,0.062500,0.020833,0,0.000000,0.000000,1,0.020833,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
90,0.004555,0,0.000000,0.000000,1,0.045455,0.045455,2,0.090909,0.000000,4,0.181818,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.045455,0.045455,5,0.227273,0.045455,0,0.000000,0.000000,8,0.363636,0.090909,2,0.090909,0.045455,1,0.045455,0.000000,0,0.000000,0.000000,4,0.181818,0.000000,3,0.136364,0.000000,0,0.000000,0.000000,1,0.045455,0.000000,1,0.045455,0.000000,1,0.045455,0.000000,0,0.000000,0.000000,2,0.090909,0.000000,0,0.000000,0.000000,2,0.090909,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.090909,0.000000,0,0.000000,0.000000,1,0.045455,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.045455,0.000000,0,0.000000,0.000000,3,0.136364,0.000000,0,0.000000,0.000000,1,0.045455,0.000000,2,0.090909,0.000000,0,0.000000,0.000000,2,0.090909,0.090909,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
91,0.002965,0,0.000000,0.000000,1,0.047619,0.047619,3,0.142857,0.047619,2,0.095238,0.000000,2,0.095238,0.000000,2,0.095238,0.000000,0,0.000000,0.000000,2,0.095238,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,2,0.095238,0.047619,2,0.095238,0.047619,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.047619,0.047619,0,0.000000,0.000000,3,0.142857,0.095238,0,0.000000,0.000000,1,0.047619,0.047619,0,0.000000,0.000000,4,0.190476,0.047619,1,0.047619,0.000000,2,0.095238,0.047619,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.047619,0.047619,0,0.000000,0.000000,1,0.047619,0.000000,1,0.047619,0.047619,1,0.047619,0.047619,1,0.047619,0.000000,0,0.000000,0.000000,1,0.047619,0.047619,0,0.000000,0.000000,1,0.047619,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
92,0.014640,0,0.000000,0.000000,1,0.016667,0.016667,2,0.033333,0.016667,2,0.033333,0.000000,2,0.033333,0.016667,2,0.033333,0.000000,1,0.016667,0.016667,5,0.083333,0.000000,0,0.000000,0.000000,5,0.083333,0.000000,1,0.016667,0.000000,19,0.316667,0.016667,5,0.083333,0.000000,8,0.133333,0.000000,15,0.250000,0.000000,1,0.016667,0.000000,10,0.166667,0.083333,10,0.166667,0.000000,11,0.183333,0.033333,2,0.033333,0.000000,9,0.150000,0.016667,3,0.050000,0.000000,14,0.233333,0.033333,4,0.066667,0.000000,4,0.066667,0.033333,2,0.033333,0.000000,7,0.116667,0.016667,0,0.000000,0.000000,11,0.183333,0.066667,1,0.016667,0.000000,1,0.016667,0.000000,5,0.083333,0.000000,1,0.016667,0.000000,20,0.333333,0.000000,4,0.066667,0.000000,4,0.066667,0.000000,20,0.333333,0.033333,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
93,0.006485,0,0.000000,0.000000,1,0.040000,0.040000,1,0.040000,0.040000,2,0.080000,0.080000,3,0.120000,0.080000,0,0.000000,0.000000,1,0.040000,0.040000,4,0.160000,0.000000,0,0.000000,0.000000,4,0.160000,0.000000,1,0.040000,0.000000,6,0.240000,0.000000,2,0.080000,0.000000,2,0.080000,0.000000,4,0.160000,0.000000,0,0.000000,0.000000,1,0.040000,0.000000,2,0.080000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,3,0.120000,0.040000,2,0.080000,0.000000,2,0.080000,0.000000,4,0.160000,0.000000,1,0.040000,0.000000,1,0.040000,0.000000,0,0.000000,0.000000,1,0.040000,0.000000,3,0.120000,0.000000,0,0.000000,0.000000,1,0.040000,0.000000,0,0.000000,0.000000,2,0.080000,0.000000,5,0.200000,0.040000,0,0.000000,0.000000,3,0.120000,0.000000,1,0.040000,0.000000,0,0.000000,0.000000,3,0.120000,0.080000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
94,0.003205,1,0.052632,0.052632,1,0.052632,0.000000,1,0.052632,0.052632,1,0.052632,0.052632,1,0.052632,0.052632,0,0.000000,0.000000,1,0.052632,0.052632,3,0.157895,0.000000,0,0.000000,0.000000,3,0.157895,0.000000,0,0.000000,0.000000,5,0.263158,0.000000,4,0.210526,0.052632,2,0.105263,0.000000,4,0.210526,0.052632,0,0.000000,0.000000,0,0.000000,0.000000,1,0.052632,0.000000,3,0.157895,0.052632,0,0.000000,0.000000,1,0.052632,0.000000,0,0.000000,0.000000,3,0.157895,0.000000,0,0.000000,0.000000,3,0.157895,0.000000,0,0.000000,0.000000,1,0.052632,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.052632,0.000000,0,0.000000,0.000000,2,0.105263,0.000000,1,0.052632,0.000000,1,0.052632,0.000000,2,0.105263,0.000000,1,0.052632,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
95,0.005340,0,0.000000,0.000000,1,0.033333,0.033333,1,0.033333,0.033333,0,0.000000,0.000000,2,0.066667,0.000000,3,0.100000,0.000000,0,0.000000,0.000000,2,0.066667,0.000000,1,0.033333,0.033333,9,0.300000,0.066667,4,0.133333,0.066667,6,0.200000,0.000000,3,0.100000,0.066667,0,0.000000,0.000000,2,0.066667,0.000000,1,0.033333,0.033333,0,0.000000,0.000000,1,0.033333,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,5,0.166667,0.033333,0,0.000000,0.000000,3,0.100000,0.066667,1,0.033333,0.000000,0,0.000000,0.000000,1,0.033333,0.000000,4,0.133333,0.000000,2,0.066667,0.033333,0,0.000000,0.000000,1,0.033333,0.000000,1,0.033333,0.000000,1,0.033333,0.000000,1,0.033333,0.000000,2,0.066667,0.000000,0,0.000000,0.000000,1,0.033333,0.000000,1,0.033333,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.033333,0.033333,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
96,0.003965,1,0.047619,0.000000,1,0.047619,0.000000,1,0.047619,0.047619,0,0.000000,0.000000,2,0.095238,0.000000,2,0.095238,0.000000,1,0.047619,0.047619,2,0.095238,0.000000,2,0.095238,0.047619,4,0.190476,0.000000,3,0.142857,0.047619,3,0.142857,0.000000,4,0.190476,0.095238,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.047619,0.000000,2,0.095238,0.000000,0,0.000000,0.000000,3,0.142857,0.047619,0,0.000000,0.000000,2,0.095238,0.000000,0,0.000000,0.000000,1,0.047619,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.047619,0.000000,0,0.000000,0.000000,3,0.142857,0.095238,0,0.000000,0.000000,1,0.047619,0.000000,0,0.000000,0.000000,1,0.047619,0.000000,1,0.047619,0.000000,1,0.047619,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0.047619,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
97,0.004660,0,0.000000,0.000000,1,0.041667,0.041667,0,0.000000,0.000000,0,0.000000,0.000000,1,0.041667,0.000000,1,0.041667,0.041667,0,0.000000,0.000000,2,0.083333,0.041667,0,0.000000,0.000000,4,0.166667,0.083333,3,0.125000,0.000000,1,0.041667,0.000000,4,0.166667,0.041667,0,0.000000,0.000000,0,0.000000,0.000000,2,0.083333,0.041667,3,0.125000,0.083333,1,0.041667,0.000000,4,0.166667,0.083333,0,0.000000,0.000000,2,0.083333,0.041667,1,0.041667,0.000000,0,0.000000,0.000000,1,0.041667,0.000000,2,0.083333,0.000000,0,0.000000,0.000000,3,0.125000,0.000000,2,0.083333,0.000000,1,0.041667,0.041667,0,0.000000,0.000000,1,0.041667,0.000000,0,0.000000,0.000000,1,0.041667,0.000000,0,0.000000,0.000000,3,0.125000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
98,0.007045,0,0.000000,0.000000,0,0.000000,0.000000,2,0.055556,0.055556,0,0.000000,0.000000,1,0.027778,0.000000,2,0.055556,0.027778,2,0.055556,0.027778,4,0.111111,0.000000,1,0.027778,0.000000,3,0.083333,0.000000,1,0.027778,0.027778,8,0.222222,0.000000,8,0.222222,0.027778,1,0.027778,0.000000,3,0.083333,0.027778,1,0.027778,0.000000,6,0.166667,0.055556,1,0.027778,0.000000,2,0.055556,0.027778,0,0.000000,0.000000,4,0.111111,0.055556,0,0.000000,0.000000,6,0.166667,0.027778,6,0.166667,0.027778,6,0.166667,0.000000,1,0.027778,0.000000,2,0.055556,0.000000,1,0.027778,0.000000,8,0.222222,0.111111,0,0.000000,0.000000,3,0.083333,0.000000,2,0.055556,0.000000,0,0.000000,0.000000,4,0.111111,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,5,0.138889,0.027778,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
99,0.005260,0,0.000000,0.000000,1,0.029412,0.029412,1,0.029412,0.000000,1,0.029412,0.029412,4,0.117647,0.000000,2,0.058824,0.000000,1,0.029412,0.029412,2,0.058824,0.000000,1,0.029412,0.000000,5,0.147059,0.058824,1,0.029412,0.000000,3,0.088235,0.000000,4,0.117647,0.000000,0,0.000000,0.000000,3,0.088235,0.000000,1,0.029412,0.000000,4,0.117647,0.088235,1,0.029412,0.000000,2,0.058824,0.000000,0,0.000000,0.000000,2,0.058824,0.058824,2,0.058824,0.000000,1,0.029412,0.029412,0,0.000000,0.000000,3,0.088235,0.000000,0,0.000000,0.000000,2,0.058824,0.029412,0,0.000000,0.000000,8,0.235294,0.117647,1,0.029412,0.029412,1,0.029412,0.000000,1,0.029412,0.000000,0,0.000000,0.000000,3,0.088235,0.000000,2,0.058824,0.000000,0,0.000000,0.000000,2,0.058824,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
100,0.009635,1,0.025000,0.025000,2,0.050000,0.050000,0,0.000000,0.000000,0,0.000000,0.000000,4,0.100000,0.025000,0,0.000000,0.000000,3,0.075000,0.050000,2,0.050000,0.000000,2,0.050000,0.000000,3,0.075000,0.050000,0,0.000000,0.000000,11,0.275000,0.000000,8,0.200000,0.075000,5,0.125000,0.000000,9,0.225000,0.025000,0,0.000000,0.000000,3,0.075000,0.000000,4,0.100000,0.025000,10,0.250000,0.025000,2,0.050000,0.000000,3,0.075000,0.000000,0,0.000000,0.000000,8,0.200000,0.000000,6,0.150000,0.000000,3,0.075000,0.000000,3,0.075000,0.000000,3,0.075000,0.000000,1,0.025000,0.000000,7,0.175000,0.000000,3,0.075000,0.025000,1,0.025000,0.000000,3,0.075000,0.000000,1,0.025000,0.000000,6,0.150000,0.000000,5,0.125000,0.025000,2,0.050000,0.000000,4,0.100000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
101,0.008485,2,0.057143,0.028571,3,0.085714,0.000000,2,0.057143,0.000000,6,0.171429,0.028571,4,0.114286,0.000000,0,0.000000,0.000000,2,0.057143,0.028571,3,0.085714,0.000000,1,0.028571,0.000000,5,0.142857,0.028571,2,0.057143,0.000000,7,0.200000,0.000000,8,0.228571,0.085714,2,0.057143,0.000000,6,0.171429,0.000000,0,0.000000,0.000000,3,0.085714,0.000000,3,0.085714,0.000000,6,0.171429,0.028571,2,0.057143,0.000000,4,0.114286,0.000000,0,0.000000,0.000000,4,0.114286,0.028571,4,0.114286,0.000000,7,0.200000,0.000000,3,0.085714,0.000000,5,0.142857,0.000000,1,0.028571,0.000000,7,0.200000,0.057143,4,0.114286,0.000000,1,0.028571,0.000000,2,0.057143,0.000000,0,0.000000,0.000000,6,0.171429,0.000000,2,0.057143,0.000000,1,0.028571,0.000000,5,0.142857,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000
