Node,OccCentrality,TotalDegree,AvgRelevance,AvgExclusiveRelevance,Deg_L0,Rel_L0,ExRel_L0,Deg_L1,Rel_L1,ExRel_L1,Deg_L2,Rel_L2,ExRel_L2,Deg_L3,Rel_L3,ExRel_L3,Deg_L4,Rel_L4,ExRel_L4,Deg_L5,Rel_L5,ExRel_L5,Deg_L6,Rel_L6,ExRel_L6,Deg_L7,Rel_L7,ExRel_L7,Deg_L8,Rel_L8,ExRel_L8,Deg_L9,Rel_L9,ExRel_L9,Deg_L10,Rel_L10,ExRel_L10,Deg_L11,Rel_L11,ExRel_L11,Deg_L12,Rel_L12,ExRel_L12,Deg_L13,Rel_L13,ExRel_L13,Deg_L14,Rel_L14,ExRel_L14,Deg_L15,Rel_L15,ExRel_L15,Deg_L16,Rel_L16,ExRel_L16,Deg_L17,Rel_L17,ExRel_L17,Deg_L18,Rel_L18,ExRel_L18,Deg_L19,Rel_L19,ExRel_L19,Deg_L20,Rel_L20,ExRel_L20,Deg_L21,Rel_L21,ExRel_L21,Deg_L22,Rel_L22,ExRel_L22,Deg_L23,Rel_L23,ExRel_L23,Deg_L24,Rel_L24,ExRel_L24,Deg_L25,Rel_L25,ExRel_L25,Deg_L26,Rel_L26,ExRel_L26,Deg_L27,Rel_L27,ExRel_L27,Deg_L28,Rel_L28,ExRel_L28,Deg_L29,Rel_L29,ExRel_L29,Deg_L30,Rel_L30,ExRel_L30,Deg_L31,Rel_L31,ExRel_L31,Deg_L32,Rel_L32,ExRel_L32,Deg_L33,Rel_L33,ExRel_L33,Deg_L34,Rel_L34,ExRel_L34,Deg_L35,Rel_L35,ExRel_L35,Deg_L36,Rel_L36,ExRel_L36,Deg_L37,Rel_L37,ExRel_L37,Deg_L38,Rel_L38,ExRel_L38,Deg_L39,Rel_L39,ExRel_L39,Deg_L40,Rel_L40,ExRel_L40,Deg_L41,Rel_L41,ExRel_L41,Deg_L42,Rel_L42,ExRel_L42
42,0.002530,44,0.0487,0.0111,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0476,0.0476,2,0.0952,0.0000,2,0.0952,0.0000,1,0.0476,0.0476,0,0.0000,0.0000,1,0.0476,0.0476,3,0.1429,0.1429,0,0.0000,0.0000,8,0.3810,0.0000,3,0.1429,0.0000,0,0.0000,0.0000,5,0.2381,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.0952,0.0000,2,0.0952,0.0476,0,0.0000,0.0000,2,0.0952,0.0000,2,0.0952,0.0476,3,0.1429,0.0952,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0476,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,3,0.1429,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,3,0.1429,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
165,0.002530,35,0.0740,0.0063,1,0.0909,0.0000,1,0.0909,0.0000,1,0.0909,0.0000,1,0.0909,0.0000,2,0.1818,0.0000,2,0.1818,0.0909,0,0.0000,0.0000,2,0.1818,0.0000,1,0.0909,0.0000,5,0.4545,0.0909,1,0.0909,0.0000,1,0.0909,0.0000,5,0.4545,0.0000,0,0.0000,0.0000,3,0.2727,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,4,0.3636,0.0909,0,0.0000,0.0000,1,0.0909,0.0000,0,0.0000,0.0000,1,0.0909,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0909,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0909,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0909,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
174,0.002495,23,0.0446,0.0136,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1667,0.1667,2,0.1667,0.0833,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0833,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0833,0.0833,0,0.0000,0.0000,1,0.0833,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1667,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0833,0.0000,0,0.0000,0.0000,2,0.1667,0.0000,1,0.0833,0.0000,0,0.0000,0.0000,2,0.1667,0.0000,1,0.0833,0.0000,1,0.0833,0.0000,0,0.0000,0.0000,3,0.2500,0.1667,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,3,0.2500,0.0833,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
76,0.002485,34,0.0465,0.0109,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0588,0.0000,0,0.0000,0.0000,2,0.1176,0.0588,5,0.2941,0.0588,0,0.0000,0.0000,4,0.2353,0.0000,0,0.0000,0.0000,3,0.1765,0.0000,3,0.1765,0.1176,1,0.0588,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0588,0.0000,2,0.1176,0.0000,6,0.3529,0.1765,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1176,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0588,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0588,0.0000,0,0.0000,0.0000,1,0.0588,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0588,0.0588,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
86,0.002350,24,0.0372,0.0124,1,0.0667,0.0667,2,0.1333,0.1333,1,0.0667,0.0000,1,0.0667,0.0000,1,0.0667,0.0000,0,0.0000,0.0000,1,0.0667,0.0667,0,0.0000,0.0000,1,0.0667,0.0000,4,0.2667,0.1333,0,0.0000,0.0000,0,0.0000,0.0000,3,0.2000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1333,0.0667,0,0.0000,0.0000,1,0.0667,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1333,0.0000,2,0.1333,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0667,0.0000,0,0.0000,0.0000,1,0.0667,0.0667,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
79,0.002250,15,0.0317,0.0169,0,0.0000,0.0000,2,0.1818,0.0909,2,0.1818,0.0909,1,0.0909,0.0000,1,0.0909,0.0909,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1818,0.0909,1,0.0909,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0909,0.0909,1,0.0909,0.0909,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0909,0.0000,0,0.0000,0.0000,1,0.0909,0.0000,0,0.0000,0.0000,1,0.0909,0.0909,0,0.0000,0.0000,1,0.0909,0.0909,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
44,0.002235,23,0.0357,0.0186,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1333,0.0667,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1333,0.1333,0,0.0000,0.0000,1,0.0667,0.0000,3,0.2000,0.2000,0,0.0000,0.0000,2,0.1333,0.0000,1,0.0667,0.0000,1,0.0667,0.0000,2,0.1333,0.1333,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0667,0.0000,0,0.0000,0.0000,2,0.1333,0.0667,0,0.0000,0.0000,1,0.0667,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0667,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1333,0.0667,0,0.0000,0.0000,2,0.1333,0.1333,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
80,0.002155,22,0.0731,0.0100,0,0.0000,0.0000,1,0.1429,0.1429,1,0.1429,0.0000,1,0.1429,0.0000,2,0.2857,0.1429,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.2857,0.0000,1,0.1429,0.0000,0,0.0000,0.0000,1,0.1429,0.0000,0,0.0000,0.0000,2,0.2857,0.0000,1,0.1429,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.2857,0.0000,0,0.0000,0.0000,1,0.1429,0.0000,1,0.1429,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1429,0.0000,0,0.0000,0.0000,1,0.1429,0.0000,1,0.1429,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1429,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1429,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1429,0.1429,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
64,0.002075,20,0.0332,0.0166,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0714,0.0714,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0714,0.0000,3,0.2143,0.0714,1,0.0714,0.0714,3,0.2143,0.0714,1,0.0714,0.0000,1,0.0714,0.0000,2,0.1429,0.0714,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0714,0.0714,0,0.0000,0.0000,4,0.2857,0.2143,0,0.0000,0.0000,1,0.0714,0.0714,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0714,0.0000
163,0.001915,20,0.0423,0.0127,0,0.0000,0.0000,1,0.0909,0.0909,1,0.0909,0.0909,0,0.0000,0.0000,2,0.1818,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1818,0.0000,0,0.0000,0.0000,1,0.0909,0.0000,0,0.0000,0.0000,1,0.0909,0.0000,1,0.0909,0.0909,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0909,0.0000,1,0.0909,0.0909,0,0.0000,0.0000,1,0.0909,0.0000,0,0.0000,0.0000,1,0.0909,0.0909,1,0.0909,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0909,0.0000,0,0.0000,0.0000,1,0.0909,0.0000,0,0.0000,0.0000,1,0.0909,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0909,0.0000,0,0.0000,0.0000,1,0.0909,0.0909,1,0.0909,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
199,0.001905,13,0.0252,0.0213,0,0.0000,0.0000,0,0.0000,0.0000,10,0.8333,0.7500,1,0.0833,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1667,0.1667,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
190,0.001815,16,0.0465,0.0174,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.2500,0.2500,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1250,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.2500,0.1250,0,0.0000,0.0000,3,0.3750,0.2500,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1250,0.0000,2,0.2500,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.2500,0.0000,0,0.0000,0.0000,1,0.1250,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1250,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1250,0.1250,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
74,0.001790,16,0.0338,0.0148,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0909,0.0909,0,0.0000,0.0000,2,0.1818,0.0909,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0909,0.0000,2,0.1818,0.0909,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1818,0.0909,0,0.0000,0.0000,1,0.0909,0.0909,1,0.0909,0.0909,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0909,0.0000,0,0.0000,0.0000,1,0.0909,0.0909,0,0.0000,0.0000,1,0.0909,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0909,0.0000,1,0.0909,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0909,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
207,0.001660,10,0.0233,0.0233,0,0.0000,0.0000,0,0.0000,0.0000,10,1.0000,1.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
189,0.001615,18,0.0465,0.0026,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1111,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,3,0.3333,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,3,0.3333,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1111,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1111,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1111,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1111,0.0000,0,0.0000,0.0000,1,0.1111,0.0000,1,0.1111,0.0000,0,0.0000,0.0000,1,0.1111,0.1111,1,0.1111,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1111,0.0000,0,0.0000,0.0000,1,0.1111,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1111,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
205,0.001580,10,0.0233,0.0233,0,0.0000,0.0000,0,0.0000,0.0000,10,1.0000,1.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
50,0.001470,18,0.0381,0.0127,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0909,0.0909,1,0.0909,0.0909,0,0.0000,0.0000,2,0.1818,0.0909,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0909,0.0909,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,3,0.2727,0.0909,0,0.0000,0.0000,2,0.1818,0.0909,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0909,0.0000,1,0.0909,0.0000,1,0.0909,0.0000,1,0.0909,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1818,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1818,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
23,0.001455,13,0.0432,0.0133,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1429,0.1429,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1429,0.1429,3,0.4286,0.0000,0,0.0000,0.0000,3,0.4286,0.0000,3,0.4286,0.2857,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1429,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1429,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
45,0.001440,14,0.0296,0.0190,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0909,0.0000,1,0.0909,0.0000,1,0.0909,0.0909,0,0.0000,0.0000,1,0.0909,0.0909,3,0.2727,0.1818,1,0.0909,0.0909,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,3,0.2727,0.2727,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0909,0.0909,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0909,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0909,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
21,0.001420,12,0.0399,0.0100,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.2857,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,3,0.4286,0.1429,0,0.0000,0.0000,1,0.1429,0.1429,1,0.1429,0.0000,1,0.1429,0.0000,2,0.2857,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1429,0.0000,0,0.0000,0.0000,1,0.1429,0.1429,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
8,0.001400,14,0.0326,0.0140,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1000,0.1000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1000,0.0000,3,0.3000,0.0000,1,0.1000,0.1000,1,0.1000,0.0000,4,0.4000,0.2000,0,0.0000,0.0000,1,0.1000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1000,0.1000,0,0.0000,0.0000,1,0.1000,0.1000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
208,0.001365,17,0.0439,0.0129,0,0.0000,0.0000,1,0.1111,0.1111,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1111,0.1111,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.2222,0.0000,0,0.0000,0.0000,4,0.4444,0.2222,0,0.0000,0.0000,1,0.1111,0.1111,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,3,0.3333,0.0000,0,0.0000,0.0000,2,0.2222,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1111,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1111,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1111,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
26,0.001255,15,0.0388,0.0155,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1111,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.2222,0.0000,1,0.1111,0.0000,1,0.1111,0.0000,5,0.5556,0.4444,0,0.0000,0.0000,1,0.1111,0.1111,0,0.0000,0.0000,2,0.2222,0.1111,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1111,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.1111,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
106,0.001240,18,0.0381,0.0085,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0909,0.0000,0,0.0000,0.0000,2,0.1818,0.0000,1,0.0909,0.0000,1,0.0909,0.0000,1,0.0909,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,3,0.2727,0.1818,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0909,0.0000,1,0.0909,0.0909,1,0.0909,0.0000,1,0.0909,0.0000,1,0.0909,0.0000,2,0.1818,0.0909,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0909,0.0000,0,0.0000,0.0000,1,0.0909,0.0000
