Node,AggregateDegree,MultiplexDegree,AvgClustering,Deg_L0,Clust_L0,Deg_L1,Clust_L1,Deg_L2,Clust_L2,Deg_L3,Clust_L3,Deg_L4,Clust_L4,Deg_L5,Clust_L5,Deg_L6,Clust_L6,Deg_L7,Clust_L7,Deg_L8,Clust_L8,Deg_L9,Clust_L9,Deg_L10,Clust_L10,Deg_L11,Clust_L11,Deg_L12,Clust_L12,Deg_L13,Clust_L13,Deg_L14,Clust_L14,Deg_L15,Clust_L15,Deg_L16,Clust_L16,Deg_L17,Clust_L17,Deg_L18,Clust_L18,Deg_L19,Clust_L19,Deg_L20,Clust_L20,Deg_L21,Clust_L21,Deg_L22,Clust_L22,Deg_L23,Clust_L23,Deg_L24,Clust_L24,Deg_L25,Clust_L25,Deg_L26,Clust_L26,Deg_L27,Clust_L27,Deg_L28,Clust_L28,Deg_L29,Clust_L29,Deg_L30,Clust_L30,Deg_L31,Clust_L31,Deg_L32,Clust_L32,Deg_L33,Clust_L33,Deg_L34,Clust_L34,Deg_L35,Clust_L35,Deg_L36,Clust_L36,Deg_L37,Clust_L37,Deg_L38,Clust_L38,Deg_L39,Clust_L39,Deg_L40,Clust_L40,Deg_L41,Clust_L41,Deg_L42,Clust_L42
166,44,23,0.023256,0,0.000000,1,0.000000,3,0.333333,2,0.000000,2,0.000000,4,0.333333,1,0.000000,1,0.000000,0,0.000000,1,0.000000,3,0.000000,1,0.000000,4,0.333333,0,0.000000,1,0.000000,3,0.000000,0,0.000000,1,0.000000,1,0.000000,0,0.000000,2,0.000000,0,0.000000,0,0.000000,0,0.000000,2,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,2,0.000000,0,0.000000,2,0.000000,1,0.000000,3,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,2,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
167,41,21,0.054264,0,0.000000,0,0.000000,0,0.000000,1,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,3,0.666667,1,0.000000,3,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,2,0.000000,0,0.000000,3,0.000000,1,0.000000,0,0.000000,0,0.000000,2,0.000000,0,0.000000,3,0.333333,1,0.000000,0,0.000000,0,0.000000,2,0.000000,2,1.000000,0,0.000000,5,0.000000,1,0.000000,2,0.000000,3,0.333333,1,0.000000,2,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
168,78,30,0.035025,0,0.000000,1,0.000000,1,0.000000,1,0.000000,2,0.000000,4,0.166667,0,0.000000,1,0.000000,0,0.000000,2,0.000000,5,0.100000,0,0.000000,3,0.000000,0,0.000000,3,0.000000,1,0.000000,5,0.500000,0,0.000000,1,0.000000,0,0.000000,5,0.000000,1,0.000000,11,0.072727,1,0.000000,2,0.000000,0,0.000000,3,0.000000,4,0.166667,0,0.000000,1,0.000000,4,0.000000,5,0.500000,2,0.000000,4,0.000000,1,0.000000,1,0.000000,1,0.000000,1,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
169,39,24,0.038760,0,0.000000,1,0.000000,1,0.000000,0,0.000000,2,0.000000,2,0.000000,2,0.000000,2,0.000000,0,0.000000,3,0.000000,0,0.000000,1,0.000000,3,0.000000,0,0.000000,2,0.000000,1,0.000000,0,0.000000,0,0.000000,2,0.000000,0,0.000000,3,0.666667,1,0.000000,1,0.000000,1,0.000000,3,0.000000,0,0.000000,2,1.000000,0,0.000000,1,0.000000,1,0.000000,1,0.000000,1,0.000000,1,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
170,32,17,0.048837,0,0.000000,0,0.000000,1,0.000000,0,0.000000,2,0.000000,0,0.000000,1,0.000000,1,0.000000,0,0.000000,4,0.000000,0,0.000000,1,0.000000,5,0.100000,0,0.000000,0,0.000000,0,0.000000,5,0.000000,0,0.000000,1,0.000000,0,0.000000,2,1.000000,1,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,1,0.000000,2,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,2,1.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
171,42,20,0.000000,0,0.000000,0,0.000000,2,0.000000,1,0.000000,2,0.000000,2,0.000000,0,0.000000,2,0.000000,0,0.000000,1,0.000000,2,0.000000,1,0.000000,3,0.000000,0,0.000000,0,0.000000,1,0.000000,2,0.000000,0,0.000000,2,0.000000,0,0.000000,1,0.000000,0,0.000000,6,0.000000,0,0.000000,1,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,2,0.000000,4,0.000000,0,0.000000,1,0.000000,5,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
172,52,21,0.039112,0,0.000000,1,0.000000,2,0.000000,0,0.000000,2,0.000000,2,0.000000,1,0.000000,1,0.000000,0,0.000000,4,0.166667,12,0.181818,1,0.000000,3,0.000000,0,0.000000,0,0.000000,2,1.000000,4,0.333333,1,0.000000,1,0.000000,0,0.000000,3,0.000000,0,0.000000,6,0.000000,0,0.000000,2,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,1,0.000000,0,0.000000,1,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
173,81,26,0.023719,0,0.000000,1,0.000000,0,0.000000,1,0.000000,2,0.000000,2,0.000000,1,0.000000,0,0.000000,0,0.000000,7,0.000000,1,0.000000,5,0.000000,8,0.071429,0,0.000000,0,0.000000,0,0.000000,2,0.000000,0,0.000000,5,0.100000,0,0.000000,0,0.000000,1,0.000000,2,0.000000,1,0.000000,5,0.000000,0,0.000000,2,0.000000,1,0.000000,1,0.000000,5,0.200000,6,0.133333,3,0.333333,5,0.000000,11,0.181818,1,0.000000,1,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
174,23,14,0.046512,0,0.000000,0,0.000000,0,0.000000,0,0.000000,2,0.000000,2,1.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,2,1.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,2,0.000000,1,0.000000,0,0.000000,2,0.000000,1,0.000000,1,0.000000,0,0.000000,3,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,3,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
175,88,30,0.055039,0,0.000000,2,0.000000,1,0.000000,5,0.000000,0,0.000000,3,0.333333,0,0.000000,2,0.000000,1,0.000000,5,0.000000,2,0.000000,2,0.000000,6,0.200000,0,0.000000,0,0.000000,3,0.000000,4,0.166667,0,0.000000,2,1.000000,0,0.000000,4,0.000000,6,0.000000,4,0.000000,3,0.000000,2,0.000000,0,0.000000,2,0.000000,1,0.000000,0,0.000000,3,0.333333,7,0.000000,2,0.000000,2,0.000000,3,0.333333,1,0.000000,3,0.000000,3,0.000000,0,0.000000,3,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000
176,36,19,0.047158,1,0.000000,1,0.000000,1,0.000000,0,0.000000,2,0.000000,2,0.000000,1,0.000000,2,0.000000,0,0.000000,0,0.000000,2,1.000000,0,0.000000,2,0.000000,0,0.000000,2,1.000000,1,0.000000,9,0.027778,0,0.000000,0,0.000000,0,0.000000,3,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,1,0.000000,1,0.000000,0,0.000000,1,0.000000,1,0.000000,0,0.000000,0,0.000000,2,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
177,69,33,0.031008,2,0.000000,2,0.000000,2,0.000000,2,0.000000,4,0.666667,0,0.000000,0,0.000000,3,0.000000,1,0.000000,1,0.000000,3,0.333333,1,0.000000,4,0.000000,0,0.000000,0,0.000000,3,0.000000,1,0.000000,0,0.000000,1,0.000000,0,0.000000,3,0.000000,4,0.000000,3,0.000000,1,0.000000,1,0.000000,0,0.000000,5,0.000000,3,0.333333,2,0.000000,3,0.000000,3,0.000000,1,0.000000,1,0.000000,2,0.000000,0,0.000000,1,0.000000,1,0.000000,1,0.000000,0,0.000000,0,0.000000,2,0.000000,1,0.000000,1,0.000000
178,28,20,0.003876,0,0.000000,1,0.000000,0,0.000000,0,0.000000,2,0.000000,0,0.000000,0,0.000000,2,0.000000,1,0.000000,1,0.000000,1,0.000000,1,0.000000,1,0.000000,0,0.000000,2,0.000000,1,0.000000,1,0.000000,0,0.000000,1,0.000000,0,0.000000,3,0.000000,1,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,4,0.166667,0,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,1,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
179,30,19,0.054264,0,0.000000,0,0.000000,1,0.000000,0,0.000000,1,0.000000,1,0.000000,0,0.000000,2,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,3,0.333333,0,0.000000,0,0.000000,3,0.000000,1,0.000000,0,0.000000,2,1.000000,0,0.000000,1,0.000000,3,0.666667,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,1,0.000000,1,0.000000,1,0.000000,3,0.333333,2,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
180,51,25,0.027021,0,0.000000,1,0.000000,1,0.000000,0,0.000000,2,0.000000,1,0.000000,0,0.000000,2,0.000000,0,0.000000,6,0.066667,2,1.000000,2,0.000000,7,0.095238,0,0.000000,1,0.000000,2,0.000000,1,0.000000,2,0.000000,1,0.000000,0,0.000000,0,0.000000,3,0.000000,1,0.000000,2,0.000000,0,0.000000,0,0.000000,1,0.000000,4,0.000000,0,0.000000,2,0.000000,1,0.000000,0,0.000000,1,0.000000,1,0.000000,2,0.000000,0,0.000000,0,0.000000,0,0.000000,2,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
181,46,23,0.068217,0,0.000000,0,0.000000,2,0.000000,4,0.166667,3,0.666667,3,0.666667,0,0.000000,2,0.000000,0,0.000000,3,0.000000,1,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,2,0.000000,2,0.000000,1,0.000000,1,0.000000,0,0.000000,0,0.000000,3,0.333333,1,0.000000,1,0.000000,0,0.000000,5,0.100000,2,0.000000,3,0.000000,2,1.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,1,0.000000
182,89,27,0.051064,0,0.000000,1,0.000000,4,0.000000,4,0.333333,1,0.000000,11,0.072727,0,0.000000,1,0.000000,0,0.000000,7,0.047619,4,0.000000,4,0.000000,7,0.047619,0,0.000000,0,0.000000,3,0.333333,1,0.000000,1,0.000000,3,0.000000,0,0.000000,5,0.000000,1,0.000000,4,0.000000,0,0.000000,4,0.000000,0,0.000000,3,0.333333,2,0.000000,0,0.000000,9,0.027778,1,0.000000,1,0.000000,1,0.000000,2,0.000000,0,0.000000,2,0.000000,2,1.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
183,71,23,0.056072,0,0.000000,2,1.000000,0,0.000000,0,0.000000,2,0.000000,2,1.000000,1,0.000000,1,0.000000,0,0.000000,10,0.044444,2,0.000000,6,0.000000,6,0.066667,0,0.000000,1,0.000000,1,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,3,0.000000,2,0.000000,0,0.000000,0,0.000000,3,0.000000,0,0.000000,4,0.000000,0,0.000000,0,0.000000,3,0.000000,4,0.166667,0,0.000000,4,0.000000,6,0.133333,0,0.000000,2,0.000000,0,0.000000,0,0.000000,4,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000
184,40,21,0.032558,1,0.000000,1,0.000000,3,0.000000,1,0.000000,2,0.000000,2,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,3,1.000000,0,0.000000,3,0.000000,0,0.000000,0,0.000000,2,0.000000,5,0.400000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,1,0.000000,2,0.000000,1,0.000000,3,0.000000,0,0.000000,1,0.000000,2,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,2,0.000000,0,0.000000,2,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
185,39,19,0.070543,1,0.000000,1,0.000000,1,0.000000,2,1.000000,2,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,2,0.000000,3,0.000000,0,0.000000,5,0.200000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,2,0.000000,0,0.000000,0,0.000000,0,0.000000,3,0.000000,0,0.000000,1,0.000000,3,0.333333,0,0.000000,1,0.000000,0,0.000000,3,0.333333,0,0.000000,4,0.166667,0,0.000000,0,0.000000,2,1.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
186,140,30,0.052048,0,0.000000,2,1.000000,3,0.333333,4,0.166667,2,0.000000,14,0.021978,1,0.000000,2,0.000000,1,0.000000,6,0.000000,6,0.066667,0,0.000000,12,0.045455,0,0.000000,1,0.000000,9,0.027778,4,0.000000,7,0.000000,6,0.000000,0,0.000000,5,0.000000,3,0.000000,5,0.100000,1,0.000000,4,0.000000,0,0.000000,0,0.000000,4,0.333333,0,0.000000,7,0.000000,7,0.142857,3,0.000000,5,0.000000,11,0.000000,3,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000
187,38,23,0.003876,1,0.000000,1,0.000000,2,0.000000,1,0.000000,2,0.000000,0,0.000000,2,0.000000,2,0.000000,0,0.000000,3,0.000000,4,0.166667,1,0.000000,4,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,2,0.000000,0,0.000000,1,0.000000,1,0.000000,0,0.000000,0,0.000000,1,0.000000,1,0.000000,1,0.000000,1,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,2,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,2,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
188,173,33,0.048766,1,0.000000,1,0.000000,9,0.027778,8,0.000000,3,0.333333,3,0.666667,3,0.000000,1,0.000000,1,0.000000,9,0.027778,15,0.095238,2,0.000000,7,0.000000,3,0.333333,0,0.000000,13,0.064103,6,0.266667,0,0.000000,2,0.000000,0,0.000000,6,0.133333,15,0.009524,14,0.043956,1,0.000000,4,0.000000,1,0.000000,5,0.000000,4,0.000000,0,0.000000,4,0.000000,5,0.000000,0,0.000000,0,0.000000,7,0.095238,2,0.000000,4,0.000000,0,0.000000,0,0.000000,11,0.000000,2,0.000000,0,0.000000,0,0.000000,1,0.000000
189,18,14,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,3,0.000000,0,0.000000,0,0.000000,3,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,1,0.000000,1,0.000000,0,0.000000,1,0.000000,1,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
190,16,10,0.007752,0,0.000000,0,0.000000,0,0.000000,0,0.000000,2,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,2,0.000000,0,0.000000,3,0.333333,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,2,0.000000,0,0.000000,0,0.000000,2,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
191,36,17,0.015504,0,0.000000,0,0.000000,2,0.000000,0,0.000000,1,0.000000,2,0.000000,0,0.000000,0,0.000000,0,0.000000,4,0.000000,0,0.000000,3,0.000000,4,0.333333,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,2,0.000000,0,0.000000,1,0.000000,2,0.000000,0,0.000000,1,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,1,0.000000,0,0.000000,4,0.333333,2,0.000000,1,0.000000,0,0.000000,0,0.000000,4,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
192,34,16,0.023256,0,0.000000,1,0.000000,2,0.000000,4,0.000000,2,0.000000,0,0.000000,0,0.000000,2,0.000000,0,0.000000,2,0.000000,0,0.000000,0,0.000000,2,0.000000,0,0.000000,1,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,3,0.333333,0,0.000000,0,0.000000,4,0.333333,0,0.000000,1,0.000000,4,0.333333,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,2,0.000000,0,0.000000,2,0.000000
193,2,2,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
194,162,3,0.000090,42,0.001161,119,0.002706,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
195,293,8,0.001199,0,0.000000,0,0.000000,30,0.002299,10,0.022222,105,0.005128,53,0.009434,1,0.000000,91,0.012454,0,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,2,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
196,324,9,0.000524,0,0.000000,0,0.000000,36,0.003175,18,0.000000,126,0.004317,48,0.007979,2,0.000000,91,0.007082,0,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
197,31,12,0.000221,0,0.000000,0,0.000000,15,0.009524,1,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,2,0.000000,0,0.000000,0,0.000000,2,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,2,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,2,0.000000,0,0.000000,0,0.000000,2,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
198,21,9,0.000705,0,0.000000,0,0.000000,12,0.030303,1,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,2,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
199,13,3,0.000000,0,0.000000,0,0.000000,10,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,2,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
200,5,5,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,1,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
201,6,6,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
202,13,11,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,2,0.000000,0,0.000000,0,0.000000,2,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
203,3,2,0.000000,0,0.000000,0,0.000000,2,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
204,3,2,0.000000,0,0.000000,0,0.000000,2,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
205,10,1,0.000000,0,0.000000,0,0.000000,10,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
206,18,1,0.000152,0,0.000000,0,0.000000,18,0.006536,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
207,10,1,0.000000,0,0.000000,0,0.000000,10,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000
